stockcode,description,year,week,abc_class,total_quantity,total_revenue,transaction_count
15039,SANDALWOOD FAN,2011,45,B,100,152.85999999999999,6
15039,SANDALWOOD FAN,2011,46,B,13,14.95,5
15039,SANDALWOOD FAN,2011,47,B,95,135.35,8
15039,SANDALWOOD FAN,2011,48,B,2,3.26,2
15039,SANDALWOOD FAN,2011,49,B,46,73.42,5
15044A,PINK PAPER PARASOL,2010,51,B,6,17.7,1
15044A,PINK PAPER PARASOL,2011,3,B,2,5.9,2
15044A,PINK PAPER PARASOL,2011,4,B,18,53.1,1
15044A,PINK PAPER PARASOL,2011,5,B,8,23.599999999999998,3
15044A,PINK PAPER PARASOL,2011,8,B,5,26.11,2
15044A,PINK PAPER PARASOL,2011,9,B,51,133.29,2
15044A,PINK PAPER PARASOL,2011,10,B,12,35.4,2
15044A,PINK PAPER PARASOL,2011,11,B,25,73.75,4
15044A,PINK PAPER PARASOL,2011,12,B,6,17.7,1
15044A,PINK PAPER PARASOL,2011,13,B,7,23.49,2
15044A,PINK PAPER PARASOL,2011,14,B,12,35.4,2
15044A,PINK PAPER PARASOL,2011,15,B,14,41.3,3
15044A,PINK PAPER PARASOL,2011,16,B,10,38.019999999999996,4
15044A,PINK PAPER PARASOL,2011,18,B,14,46.98,4
15044A,PINK PAPER PARASOL,2011,19,B,18,53.1,1
15044A,PINK PAPER PARASOL,2011,20,B,15,47.089999999999996,5
15044A,PINK PAPER PARASOL,2011,21,B,26,82.38,8
15044A,PINK PAPER PARASOL,2011,23,B,25,76.59,5
15044A,PINK PAPER PARASOL,2011,24,B,10,29.5,2
15044A,PINK PAPER PARASOL,2011,25,B,22,79.1,6
15044A,PINK PAPER PARASOL,2011,26,B,6,17.700000000000003,3
15044A,PINK PAPER PARASOL,2011,27,B,2,11.58,2
15044A,PINK PAPER PARASOL,2011,28,B,38,112.1,5
15044A,PINK PAPER PARASOL,2011,29,B,12,35.4,2
15044A,PINK PAPER PARASOL,2011,30,B,1,5.79,1
15044A,PINK PAPER PARASOL,2011,31,B,7,20.65,2
15044A,PINK PAPER PARASOL,2011,32,B,12,52.44,3
15044A,PINK PAPER PARASOL,2011,35,B,8,29.28,3
15044A,PINK PAPER PARASOL,2011,36,B,3,17.37,2
15044A,PINK PAPER PARASOL,2011,37,B,18,53.099999999999994,2
15044A,PINK PAPER PARASOL,2011,38,B,11,32.45,3
15044A,PINK PAPER PARASOL,2011,42,B,3,8.85,1
15044A,PINK PAPER PARASOL,2011,44,B,1,2.95,1
15044A,PINK PAPER PARASOL,2011,45,B,2,5.9,1
15044A,PINK PAPER PARASOL,2011,46,B,20,64.67999999999999,5
15044A,PINK PAPER PARASOL,2011,47,B,11,32.45,3
15044A,PINK PAPER PARASOL,2011,48,B,1,5.79,1
15044A,PINK PAPER PARASOL,2011,49,B,2,8.74,2
15044B,BLUE PAPER PARASOL,2010,48,B,1,2.95,1
15044B,BLUE PAPER PARASOL,2010,49,B,2,8.86,2
15044B,BLUE PAPER PARASOL,2011,3,B,6,17.7,1
15044B,BLUE PAPER PARASOL,2011,4,B,18,53.1,1
15044B,BLUE PAPER PARASOL,2011,5,B,13,41.19,2
15044B,BLUE PAPER PARASOL,2011,6,B,1,2.95,1
15044B,BLUE PAPER PARASOL,2011,8,B,1,5.79,1
15044B,BLUE PAPER PARASOL,2011,9,B,52,136.24,3
15044B,BLUE PAPER PARASOL,2011,10,B,6,17.7,1
15044B,BLUE PAPER PARASOL,2011,11,B,13,41.19,3
15044B,BLUE PAPER PARASOL,2011,13,B,7,20.65,2
15044B,BLUE PAPER PARASOL,2011,14,B,7,23.49,2
15044B,BLUE PAPER PARASOL,2011,15,B,9,26.55,3
15044B,BLUE PAPER PARASOL,2011,16,B,5,23.27,3
15044B,BLUE PAPER PARASOL,2011,18,B,14,46.98,3
15044B,BLUE PAPER PARASOL,2011,19,B,17,50.15,4
15044B,BLUE PAPER PARASOL,2011,20,B,71,192.29,7
15044B,BLUE PAPER PARASOL,2011,21,B,10,29.5,3
15044B,BLUE PAPER PARASOL,2011,23,B,14,46.98,4
15044B,BLUE PAPER PARASOL,2011,24,B,16,47.2,3
15044B,BLUE PAPER PARASOL,2011,25,B,1,2.95,1
15044B,BLUE PAPER PARASOL,2011,26,B,6,17.7,3
15044B,BLUE PAPER PARASOL,2011,27,B,5,14.75,1
15044B,BLUE PAPER PARASOL,2011,28,B,14,41.3,2
15044B,BLUE PAPER PARASOL,2011,29,B,6,17.7,1
15044B,BLUE PAPER PARASOL,2011,38,B,3,8.85,1
15044B,BLUE PAPER PARASOL,2011,39,B,3,8.85,1
15044C,PURPLE PAPER PARASOL,2010,49,B,4,20.68,3
15044C,PURPLE PAPER PARASOL,2010,51,B,6,17.7,1
15044C,PURPLE PAPER PARASOL,2011,3,B,5,28.95,1
15044C,PURPLE PAPER PARASOL,2011,5,B,8,29.28,2
15044C,PURPLE PAPER PARASOL,2011,9,B,53,139.19,3
15044C,PURPLE PAPER PARASOL,2011,10,B,16,47.2,4
15044C,PURPLE PAPER PARASOL,2011,11,B,1,5.79,1
15044C,PURPLE PAPER PARASOL,2011,12,B,12,35.4,1
15044C,PURPLE PAPER PARASOL,2011,13,B,2,11.58,2
15044C,PURPLE PAPER PARASOL,2011,14,B,7,23.49,2
15044C,PURPLE PAPER PARASOL,2011,15,B,1,2.95,1
15044C,PURPLE PAPER PARASOL,2011,16,B,4,20.32,3
15044C,PURPLE PAPER PARASOL,2011,17,B,4,20.32,3
15044C,PURPLE PAPER PARASOL,2011,18,B,8,29.28,3
15044C,PURPLE PAPER PARASOL,2011,19,B,5,17.59,3
15044C,PURPLE PAPER PARASOL,2011,20,B,7,20.65,3
15044C,PURPLE PAPER PARASOL,2011,21,B,15,47.09,4
15044C,PURPLE PAPER PARASOL,2011,22,B,1,2.95,1
15044C,PURPLE PAPER PARASOL,2011,23,B,14,44.14,4
15044C,PURPLE PAPER PARASOL,2011,24,B,14,41.3,3
15044C,PURPLE PAPER PARASOL,2011,25,B,12,46.760000000000005,5
15044C,PURPLE PAPER PARASOL,2011,26,B,4,11.8,2
15044C,PURPLE PAPER PARASOL,2011,27,B,3,14.530000000000001,3
15044C,PURPLE PAPER PARASOL,2011,28,B,33,100.19,5
15044C,PURPLE PAPER PARASOL,2011,30,B,3,17.37,1
15044C,PURPLE PAPER PARASOL,2011,31,B,9,32.23,3
15044C,PURPLE PAPER PARASOL,2011,34,B,6,17.7,1
15044C,PURPLE PAPER PARASOL,2011,35,B,7,23.49,2
15044C,PURPLE PAPER PARASOL,2011,36,B,2,11.58,1
15044C,PURPLE PAPER PARASOL,2011,37,B,12,35.4,1
15044C,PURPLE PAPER PARASOL,2011,38,B,10,29.5,3
15044C,PURPLE PAPER PARASOL,2011,39,B,1,2.95,1
15044C,PURPLE PAPER PARASOL,2011,40,B,1,2.95,1
15044C,PURPLE PAPER PARASOL,2011,42,B,5,17.59,3
15044C,PURPLE PAPER PARASOL,2011,45,B,6,17.700000000000003,2
15044C,PURPLE PAPER PARASOL,2011,46,B,6,17.7,1
15044C,PURPLE PAPER PARASOL,2011,47,B,5,14.75,3
15044C,PURPLE PAPER PARASOL,2011,49,B,2,5.9,2
15044D,RED PAPER PARASOL,2010,49,B,1,5.91,1
15044D,RED PAPER PARASOL,2011,3,B,15,47.089999999999996,4
15044D,RED PAPER PARASOL,2011,4,B,18,53.1,1
15044D,RED PAPER PARASOL,2011,5,B,6,17.7,1
15044D,RED PAPER PARASOL,2011,9,B,60,162.68,3
15044D,RED PAPER PARASOL,2011,10,B,2,8.74,2
15044D,RED PAPER PARASOL,2011,11,B,67,177.65,4
15044D,RED PAPER PARASOL,2011,12,B,6,17.7,1
15044D,RED PAPER PARASOL,2011,13,B,7,20.65,2
15044D,RED PAPER PARASOL,2011,14,B,10,32.339999999999996,5
15044D,RED PAPER PARASOL,2011,15,B,9,26.549999999999997,2
15044D,RED PAPER PARASOL,2011,16,B,2,5.9,2
15044D,RED PAPER PARASOL,2011,18,B,13,41.19,3
15044D,RED PAPER PARASOL,2011,19,B,21,61.95,2
15044D,RED PAPER PARASOL,2011,20,B,14,41.3,4
15044D,RED PAPER PARASOL,2011,21,B,20,61.839999999999996,5
15044D,RED PAPER PARASOL,2011,23,B,16,50.04,4
15044D,RED PAPER PARASOL,2011,24,B,11,32.45,3
15044D,RED PAPER PARASOL,2011,25,B,6,17.7,1
15044D,RED PAPER PARASOL,2011,26,B,5,14.75,2
15044D,RED PAPER PARASOL,2011,27,B,75,193.25,2
15044D,RED PAPER PARASOL,2011,28,B,24,70.8,3
15044D,RED PAPER PARASOL,2011,29,B,7,20.65,2
15044D,RED PAPER PARASOL,2011,31,B,23,79.21,4
15044D,RED PAPER PARASOL,2011,35,B,7,26.33,3
15044D,RED PAPER PARASOL,2011,36,B,3,8.850000000000001,2
15044D,RED PAPER PARASOL,2011,37,B,12,35.4,1
15044D,RED PAPER PARASOL,2011,38,B,75,192.45,2
15044D,RED PAPER PARASOL,2011,39,B,6,17.7,1
15044D,RED PAPER PARASOL,2011,40,B,1,2.95,1
15044D,RED PAPER PARASOL,2011,41,B,72,183.6,1
15044D,RED PAPER PARASOL,2011,42,B,5,14.75,1
15044D,RED PAPER PARASOL,2011,45,B,6,17.700000000000003,2
15044D,RED PAPER PARASOL,2011,46,B,6,17.7,1
15044D,RED PAPER PARASOL,2011,47,B,5,14.75,3
15044D,RED PAPER PARASOL,2011,48,B,7,23.49,2
15044D,RED PAPER PARASOL,2011,49,B,2,5.9,1
15056BL,EDWARDIAN PARASOL BLACK,2010,48,A,78,460.41,14
15056BL,EDWARDIAN PARASOL BLACK,2010,49,A,38,293.8,14
15056BL,EDWARDIAN PARASOL BLACK,2010,50,A,61,390.03,9
15056BL,EDWARDIAN PARASOL BLACK,2010,51,A,28,180.14000000000001,4
15056BL,EDWARDIAN PARASOL BLACK,2011,1,A,95,505.25,9
15056BL,EDWARDIAN PARASOL BLACK,2011,2,A,19,113.05000000000001,4
15056BL,EDWARDIAN PARASOL BLACK,2011,3,A,67,351.66999999999996,6
15056BL,EDWARDIAN PARASOL BLACK,2011,4,A,12,90.93,6
15056BL,EDWARDIAN PARASOL BLACK,2011,5,A,73,447.37,8
15056BL,EDWARDIAN PARASOL BLACK,2011,6,A,13,90.37,8
15056BL,EDWARDIAN PARASOL BLACK,2011,7,A,9,73.08,5
15056BL,EDWARDIAN PARASOL BLACK,2011,8,A,31,197.47000000000003,5
15056BL,EDWARDIAN PARASOL BLACK,2011,9,A,11,65.45,2
15056BL,EDWARDIAN PARASOL BLACK,2011,10,A,4,23.8,2
15056BL,EDWARDIAN PARASOL BLACK,2011,11,A,53,321.86,6
15056BL,EDWARDIAN PARASOL BLACK,2011,12,A,55,333.76,6
15056BL,EDWARDIAN PARASOL BLACK,2011,13,A,3,24.36,3
15056BL,EDWARDIAN PARASOL BLACK,2011,14,A,6,42.21,4
15056BL,EDWARDIAN PARASOL BLACK,2011,15,A,16,114.73,8
15056BL,EDWARDIAN PARASOL BLACK,2011,16,A,29,172.55,3
15056BL,EDWARDIAN PARASOL BLACK,2011,17,A,44,274.82000000000005,4
15056BL,EDWARDIAN PARASOL BLACK,2011,18,A,64,320.8,3
15056BL,EDWARDIAN PARASOL BLACK,2011,19,A,93,532.4100000000001,12
15056BL,EDWARDIAN PARASOL BLACK,2011,20,A,31,203.98000000000002,8
15056BL,EDWARDIAN PARASOL BLACK,2011,21,A,19,132.58,9
15056BL,EDWARDIAN PARASOL BLACK,2011,22,A,21,67.46000000000001,5
15056BL,EDWARDIAN PARASOL BLACK,2011,23,A,33,228.9,6
15056BL,EDWARDIAN PARASOL BLACK,2011,24,A,17,114.17000000000002,5
15056BL,EDWARDIAN PARASOL BLACK,2011,25,A,74,459.83000000000004,10
15056BL,EDWARDIAN PARASOL BLACK,2011,26,A,15,108.78,6
15056BL,EDWARDIAN PARASOL BLACK,2011,27,A,163,849.85,6
15056BL,EDWARDIAN PARASOL BLACK,2011,28,A,113,602.1500000000001,8
15056BL,EDWARDIAN PARASOL BLACK,2011,29,A,222,1160.43,13
15056BL,EDWARDIAN PARASOL BLACK,2011,30,A,14,83.30000000000001,5
15056BL,EDWARDIAN PARASOL BLACK,2011,31,A,82,421.9,4
15056BL,EDWARDIAN PARASOL BLACK,2011,32,A,18,172.2,6
15056BL,EDWARDIAN PARASOL BLACK,2011,33,A,96,517.71,8
15056BL,EDWARDIAN PARASOL BLACK,2011,34,A,33,215.88000000000002,10
15056BL,EDWARDIAN PARASOL BLACK,2011,35,A,17,114.17000000000002,4
15056BL,EDWARDIAN PARASOL BLACK,2011,36,A,123,691.38,12
15056BL,EDWARDIAN PARASOL BLACK,2011,37,A,46,280.21,6
15056BL,EDWARDIAN PARASOL BLACK,2011,38,A,36,230.04000000000002,10
15056BL,EDWARDIAN PARASOL BLACK,2011,39,A,87,530.6700000000001,10
15056BL,EDWARDIAN PARASOL BLACK,2011,40,A,196,992.71,8
15056BL,EDWARDIAN PARASOL BLACK,2011,41,A,37,193.15,4
15056BL,EDWARDIAN PARASOL BLACK,2011,42,A,43,262.36,9
15056BL,EDWARDIAN PARASOL BLACK,2011,43,A,169,892.0600000000001,10
15056BL,EDWARDIAN PARASOL BLACK,2011,44,A,94,531.85,12
15056BL,EDWARDIAN PARASOL BLACK,2011,45,A,48,318.15000000000003,14
15056BL,EDWARDIAN PARASOL BLACK,2011,46,A,74,398.81,10
15056BL,EDWARDIAN PARASOL BLACK,2011,47,A,21,131.46,6
15056BL,EDWARDIAN PARASOL BLACK,2011,48,A,12,90.93,5
15056BL,EDWARDIAN PARASOL BLACK,2011,49,A,75,498.33,9
15056N,EDWARDIAN PARASOL NATURAL,2010,48,A,65,325.55,7
15056N,EDWARDIAN PARASOL NATURAL,2010,49,A,29,247.02,16
15056N,EDWARDIAN PARASOL NATURAL,2010,50,A,20,132.54000000000002,8
15056N,EDWARDIAN PARASOL NATURAL,2010,51,A,38,253.18,8
15056N,EDWARDIAN PARASOL NATURAL,2011,1,A,24,149.57000000000002,8
15056N,EDWARDIAN PARASOL NATURAL,2011,2,A,55,299.73,10
15056N,EDWARDIAN PARASOL NATURAL,2011,3,A,23,149.87,8
15056N,EDWARDIAN PARASOL NATURAL,2011,4,A,36,233.73000000000002,7
15056N,EDWARDIAN PARASOL NATURAL,2011,5,A,22,143.92000000000002,10
15056N,EDWARDIAN PARASOL NATURAL,2011,6,A,200,1016.5099999999999,10
15056N,EDWARDIAN PARASOL NATURAL,2011,7,A,39,258.09000000000003,13
15056N,EDWARDIAN PARASOL NATURAL,2011,8,A,18,133.14000000000001,7
15056N,EDWARDIAN PARASOL NATURAL,2011,9,A,91,494.47,10
15056N,EDWARDIAN PARASOL NATURAL,2011,10,A,85,471.79,11
15056N,EDWARDIAN PARASOL NATURAL,2011,11,A,191,1018.49,14
15056N,EDWARDIAN PARASOL NATURAL,2011,12,A,55,353.29,10
15056N,EDWARDIAN PARASOL NATURAL,2011,13,A,78,436.65,11
15056N,EDWARDIAN PARASOL NATURAL,2011,14,A,74,412.85,8
15056N,EDWARDIAN PARASOL NATURAL,2011,15,A,33,215.88,11
15056N,EDWARDIAN PARASOL NATURAL,2011,16,A,23,156.38,6
15056N,EDWARDIAN PARASOL NATURAL,2011,17,A,50,297.5,5
15056N,EDWARDIAN PARASOL NATURAL,2011,18,A,176,927.2,8
15056N,EDWARDIAN PARASOL NATURAL,2011,19,A,98,607.73,16
15056N,EDWARDIAN PARASOL NATURAL,2011,20,A,29,211.61,9
15056N,EDWARDIAN PARASOL NATURAL,2011,21,A,40,251.02,8
15056N,EDWARDIAN PARASOL NATURAL,2011,22,A,55,283.33000000000004,13
15056N,EDWARDIAN PARASOL NATURAL,2011,23,A,116,637.25,11
15056N,EDWARDIAN PARASOL NATURAL,2011,24,A,151,877.51,14
15056N,EDWARDIAN PARASOL NATURAL,2011,25,A,88,575.6800000000001,17
15056N,EDWARDIAN PARASOL NATURAL,2011,26,A,22,143.92000000000002,9
15056N,EDWARDIAN PARASOL NATURAL,2011,27,A,259,1471.72,24
15056N,EDWARDIAN PARASOL NATURAL,2011,28,A,113,618.86,9
15056N,EDWARDIAN PARASOL NATURAL,2011,29,A,319,1683.13,17
15056N,EDWARDIAN PARASOL NATURAL,2011,30,A,25,220.36,12
15056N,EDWARDIAN PARASOL NATURAL,2011,31,A,105,572.28,11
15056N,EDWARDIAN PARASOL NATURAL,2011,32,A,37,291.76,6
15056N,EDWARDIAN PARASOL NATURAL,2011,33,A,138,800.1600000000001,12
15056N,EDWARDIAN PARASOL NATURAL,2011,34,A,155,875.27,11
15056N,EDWARDIAN PARASOL NATURAL,2011,35,A,26,200.27,9
15056N,EDWARDIAN PARASOL NATURAL,2011,36,A,131,765.02,10
15056N,EDWARDIAN PARASOL NATURAL,2011,37,A,117,707.76,14
15056N,EDWARDIAN PARASOL NATURAL,2011,38,A,67,411.67,10
15056N,EDWARDIAN PARASOL NATURAL,2011,39,A,52,328.93,8
15056N,EDWARDIAN PARASOL NATURAL,2011,40,A,55,353.29,10
15056N,EDWARDIAN PARASOL NATURAL,2011,41,A,32,197.93,7
15056N,EDWARDIAN PARASOL NATURAL,2011,42,A,61,375.97,7
15056N,EDWARDIAN PARASOL NATURAL,2011,43,A,107,596.18,9
15056N,EDWARDIAN PARASOL NATURAL,2011,44,A,10,92.05000000000001,7
15056N,EDWARDIAN PARASOL NATURAL,2011,45,A,38,245.63000000000002,12
15056N,EDWARDIAN PARASOL NATURAL,2011,46,A,100,530.53,11
15056N,EDWARDIAN PARASOL NATURAL,2011,47,A,8,60.620000000000005,3
15056N,EDWARDIAN PARASOL NATURAL,2011,48,A,36,241.26000000000002,12
15056N,EDWARDIAN PARASOL NATURAL,2011,49,A,66,405.72,6
15056P,EDWARDIAN PARASOL PINK,2010,48,A,55,275.99,4
15056P,EDWARDIAN PARASOL PINK,2010,49,A,3,31.39,3
15056P,EDWARDIAN PARASOL PINK,2010,50,A,10,73.04,4
15056P,EDWARDIAN PARASOL PINK,2010,51,A,10,66.27000000000001,5
15056P,EDWARDIAN PARASOL PINK,2011,1,A,11,65.45,4
15056P,EDWARDIAN PARASOL PINK,2011,2,A,3,17.85,1
15056P,EDWARDIAN PARASOL PINK,2011,3,A,3,30.87,3
15056P,EDWARDIAN PARASOL PINK,2011,4,A,1,12.46,1
15056P,EDWARDIAN PARASOL PINK,2011,5,A,4,30.310000000000002,2
15056P,EDWARDIAN PARASOL PINK,2011,6,A,3,17.85,2
15056P,EDWARDIAN PARASOL PINK,2011,7,A,2,11.9,1
15056P,EDWARDIAN PARASOL PINK,2011,8,A,10,59.5,3
15056P,EDWARDIAN PARASOL PINK,2011,9,A,7,41.650000000000006,2
15056P,EDWARDIAN PARASOL PINK,2011,10,A,3,17.85,1
15056P,EDWARDIAN PARASOL PINK,2011,11,A,25,148.75,4
15056P,EDWARDIAN PARASOL PINK,2011,12,A,5,36.260000000000005,4
15056P,EDWARDIAN PARASOL PINK,2011,13,A,5,36.260000000000005,3
15056P,EDWARDIAN PARASOL PINK,2011,14,A,66,332.70000000000005,3
15056P,EDWARDIAN PARASOL PINK,2011,15,A,10,72.52000000000001,5
15056P,EDWARDIAN PARASOL PINK,2011,16,A,8,47.6,3
15056P,EDWARDIAN PARASOL PINK,2011,17,A,14,89.81000000000002,3
15056P,EDWARDIAN PARASOL PINK,2011,18,A,4,30.310000000000002,2
15056P,EDWARDIAN PARASOL PINK,2011,19,A,64,346.84000000000003,4
15056P,EDWARDIAN PARASOL PINK,2011,20,A,9,53.550000000000004,2
15056P,EDWARDIAN PARASOL PINK,2011,21,A,5,36.260000000000005,3
15056P,EDWARDIAN PARASOL PINK,2011,22,A,2,11.9,1
15056P,EDWARDIAN PARASOL PINK,2011,23,A,10,66.01,3
15056P,EDWARDIAN PARASOL PINK,2011,24,A,1,5.95,1
15056P,EDWARDIAN PARASOL PINK,2011,25,A,17,114.17000000000002,4
15056P,EDWARDIAN PARASOL PINK,2011,26,A,8,67.13000000000001,5
15056P,EDWARDIAN PARASOL PINK,2011,27,A,86,464.72,5
15056P,EDWARDIAN PARASOL PINK,2011,28,A,40,229.9,5
15056P,EDWARDIAN PARASOL PINK,2011,29,A,11,65.45,3
15056P,EDWARDIAN PARASOL PINK,2011,30,A,5,36.260000000000005,3
15056P,EDWARDIAN PARASOL PINK,2011,31,A,3,17.85,1
15056P,EDWARDIAN PARASOL PINK,2011,32,A,7,67.69,2
15056P,EDWARDIAN PARASOL PINK,2011,33,A,3,24.36,3
15056P,EDWARDIAN PARASOL PINK,2011,34,A,71,422.45000000000005,7
15056P,EDWARDIAN PARASOL PINK,2011,35,A,1,5.95,1
15056P,EDWARDIAN PARASOL PINK,2011,36,A,12,71.4,6
15056P,EDWARDIAN PARASOL PINK,2011,37,A,12,71.4,4
15056P,EDWARDIAN PARASOL PINK,2011,38,A,9,53.550000000000004,4
15056P,EDWARDIAN PARASOL PINK,2011,39,A,15,95.76000000000002,3
15056P,EDWARDIAN PARASOL PINK,2011,40,A,3,17.85,2
15056P,EDWARDIAN PARASOL PINK,2011,41,A,35,181.25,5
15056P,EDWARDIAN PARASOL PINK,2011,42,A,8,47.6,3
15056P,EDWARDIAN PARASOL PINK,2011,43,A,4,30.310000000000002,2
15056P,EDWARDIAN PARASOL PINK,2011,44,A,8,54.11,4
15056P,EDWARDIAN PARASOL PINK,2011,45,A,11,65.45,5
15056P,EDWARDIAN PARASOL PINK,2011,46,A,61,327.96999999999997,9
15056P,EDWARDIAN PARASOL PINK,2011,47,A,4,30.310000000000002,2
15056P,EDWARDIAN PARASOL PINK,2011,48,A,10,59.5,2
15056P,EDWARDIAN PARASOL PINK,2011,49,A,14,89.81000000000002,3
15058A,BLUE POLKADOT GARDEN PARASOL,2010,49,B,1,7.95,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,9,B,4,31.8,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,10,B,2,15.9,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,11,B,1,7.95,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,12,B,1,24.96,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,13,B,1,7.95,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,14,B,1,7.95,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,15,B,4,31.8,2
15058A,BLUE POLKADOT GARDEN PARASOL,2011,16,B,7,55.65,3
15058A,BLUE POLKADOT GARDEN PARASOL,2011,17,B,6,53.379999999999995,3
15058A,BLUE POLKADOT GARDEN PARASOL,2011,18,B,7,67.00999999999999,5
15058A,BLUE POLKADOT GARDEN PARASOL,2011,19,B,17,140.19,6
15058A,BLUE POLKADOT GARDEN PARASOL,2011,20,B,22,191.3,5
15058A,BLUE POLKADOT GARDEN PARASOL,2011,21,B,6,47.7,3
15058A,BLUE POLKADOT GARDEN PARASOL,2011,22,B,5,42.59,3
15058A,BLUE POLKADOT GARDEN PARASOL,2011,23,B,23,185.05,8
15058A,BLUE POLKADOT GARDEN PARASOL,2011,24,B,19,144.73000000000002,7
15058A,BLUE POLKADOT GARDEN PARASOL,2011,25,B,21,157.79000000000002,6
15058A,BLUE POLKADOT GARDEN PARASOL,2011,26,B,1,10.79,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,27,B,6,53.38,5
15058A,BLUE POLKADOT GARDEN PARASOL,2011,28,B,4,31.8,2
15058A,BLUE POLKADOT GARDEN PARASOL,2011,29,B,3,26.689999999999998,2
15058A,BLUE POLKADOT GARDEN PARASOL,2011,30,B,3,26.689999999999998,2
15058A,BLUE POLKADOT GARDEN PARASOL,2011,31,B,15,112.93,5
15058A,BLUE POLKADOT GARDEN PARASOL,2011,32,B,1,10.79,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,33,B,6,47.7,2
15058A,BLUE POLKADOT GARDEN PARASOL,2011,35,B,2,21.58,2
15058A,BLUE POLKADOT GARDEN PARASOL,2011,36,B,3,29.529999999999998,2
15058A,BLUE POLKADOT GARDEN PARASOL,2011,38,B,1,10.79,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,39,B,1,7.95,1
15058A,BLUE POLKADOT GARDEN PARASOL,2011,40,B,4,40.31999999999999,4
15058A,BLUE POLKADOT GARDEN PARASOL,2011,47,B,2,15.9,1
15058B,PINK POLKADOT GARDEN PARASOL,2010,49,B,1,7.95,1
15058B,PINK POLKADOT GARDEN PARASOL,2011,4,B,3,23.85,1
15058B,PINK POLKADOT GARDEN PARASOL,2011,9,B,6,81.72,3
15058B,PINK POLKADOT GARDEN PARASOL,2011,10,B,1,24.96,1
15058B,PINK POLKADOT GARDEN PARASOL,2011,12,B,2,15.9,1
15058B,PINK POLKADOT GARDEN PARASOL,2011,15,B,6,47.7,2
15058B,PINK POLKADOT GARDEN PARASOL,2011,16,B,1,7.95,1
15058B,PINK POLKADOT GARDEN PARASOL,2011,17,B,12,101.08,4
15058B,PINK POLKADOT GARDEN PARASOL,2011,18,B,7,67.00999999999999,5
15058B,PINK POLKADOT GARDEN PARASOL,2011,19,B,41,205.30999999999997,8
15058B,PINK POLKADOT GARDEN PARASOL,2011,20,B,16,149.92000000000002,4
15058B,PINK POLKADOT GARDEN PARASOL,2011,21,B,7,61.33,5
15058B,PINK POLKADOT GARDEN PARASOL,2011,22,B,9,91.42999999999999,4
15058B,PINK POLKADOT GARDEN PARASOL,2011,23,B,20,166.88,7
15058B,PINK POLKADOT GARDEN PARASOL,2011,24,B,28,204.28,7
15058B,PINK POLKADOT GARDEN PARASOL,2011,25,B,6,56.22,4
15058B,PINK POLKADOT GARDEN PARASOL,2011,26,B,3,32.37,2
15058B,PINK POLKADOT GARDEN PARASOL,2011,27,B,7,69.85,6
15058B,PINK POLKADOT GARDEN PARASOL,2011,28,B,4,37.48,3
15058B,PINK POLKADOT GARDEN PARASOL,2011,29,B,4,34.64,2
15058B,PINK POLKADOT GARDEN PARASOL,2011,30,B,4,43.16,3
15058B,PINK POLKADOT GARDEN PARASOL,2011,31,B,20,155.51999999999998,8
15058B,PINK POLKADOT GARDEN PARASOL,2011,32,B,3,32.37,3
15058B,PINK POLKADOT GARDEN PARASOL,2011,33,B,4,31.8,1
15058B,PINK POLKADOT GARDEN PARASOL,2011,35,B,9,97.10999999999999,7
15058B,PINK POLKADOT GARDEN PARASOL,2011,36,B,2,18.74,2
15058B,PINK POLKADOT GARDEN PARASOL,2011,38,B,1,10.79,1
15058B,PINK POLKADOT GARDEN PARASOL,2011,46,B,1,7.95,1
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,5,B,4,31.8,1
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,9,B,11,47.45,2
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,11,B,3,40.86,2
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,15,B,2,15.9,1
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,16,B,2,32.910000000000004,2
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,17,B,10,93.69999999999999,6
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,18,B,25,127.27,6
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,19,B,55,245.76999999999998,9
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,20,B,13,71.87,3
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,21,B,3,32.37,1
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,22,B,2,21.58,2
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,23,B,51,208.29,3
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,24,B,5,45.43,4
15058C,ICE CREAM DESIGN GARDEN PARASOL,2011,25,B,2,18.74,2
